year,language,n_entries,total,share,era
1830,english,139.0,209.0,0.6650717703349283,industrial_1760_1840
1830,latin,44.0,209.0,0.21052631578947367,industrial_1760_1840
1830,mixed,26.0,209.0,0.12440191387559808,industrial_1760_1840
1831,english,183.0,232.0,0.7887931034482759,industrial_1760_1840
1831,latin,38.0,232.0,0.16379310344827586,industrial_1760_1840
1831,mixed,11.0,232.0,0.04741379310344827,industrial_1760_1840
1832,english,184.0,240.0,0.7666666666666667,industrial_1760_1840
1832,latin,29.0,240.0,0.12083333333333333,industrial_1760_1840
1832,mixed,27.0,240.0,0.1125,industrial_1760_1840
1833,english,168.0,227.0,0.7400881057268722,industrial_1760_1840
1833,latin,37.0,227.0,0.16299559471365638,industrial_1760_1840
1833,mixed,22.0,227.0,0.09691629955947137,industrial_1760_1840
1834,english,206.0,268.0,0.7686567164179104,industrial_1760_1840
1834,latin,41.0,268.0,0.15298507462686567,industrial_1760_1840
1834,mixed,21.0,268.0,0.07835820895522388,industrial_1760_1840
1835,english,172.0,231.0,0.7445887445887446,industrial_1760_1840
1835,latin,33.0,231.0,0.14285714285714285,industrial_1760_1840
1835,mixed,26.0,231.0,0.11255411255411256,industrial_1760_1840
1836,english,189.0,241.0,0.7842323651452282,industrial_1760_1840
1836,latin,35.0,241.0,0.14522821576763487,industrial_1760_1840
1836,mixed,17.0,241.0,0.07053941908713693,industrial_1760_1840
1837,english,208.0,261.0,0.7969348659003831,industrial_1760_1840
1837,latin,27.0,261.0,0.10344827586206896,industrial_1760_1840
1837,mixed,26.0,261.0,0.09961685823754789,industrial_1760_1840
1838,english,128.0,181.0,0.7071823204419889,industrial_1760_1840
1838,latin,19.0,181.0,0.10497237569060773,industrial_1760_1840
1838,mixed,34.0,181.0,0.1878453038674033,industrial_1760_1840
1839,english,178.0,247.0,0.7206477732793523,industrial_1760_1840
1839,latin,30.0,247.0,0.1214574898785425,industrial_1760_1840
1839,mixed,39.0,247.0,0.15789473684210525,industrial_1760_1840
1840,english,147.0,199.0,0.7386934673366834,industrial_1760_1840
1840,latin,34.0,199.0,0.1708542713567839,industrial_1760_1840
1840,mixed,18.0,199.0,0.09045226130653267,industrial_1760_1840
1841,english,167.0,230.0,0.7260869565217392,post_1840
1841,latin,36.0,230.0,0.1565217391304348,post_1840
1841,mixed,27.0,230.0,0.11739130434782609,post_1840
1842,english,157.0,200.0,0.785,post_1840
1842,latin,34.0,200.0,0.17,post_1840
1842,mixed,9.0,200.0,0.045,post_1840
1843,english,220.0,304.0,0.7236842105263158,post_1840
1843,latin,34.0,304.0,0.1118421052631579,post_1840
1843,mixed,50.0,304.0,0.16447368421052633,post_1840
1844,english,148.0,199.0,0.7437185929648241,post_1840
1844,latin,45.0,199.0,0.22613065326633167,post_1840
1844,mixed,6.0,199.0,0.03015075376884422,post_1840
1845,english,168.0,225.0,0.7466666666666667,post_1840
1845,latin,38.0,225.0,0.1688888888888889,post_1840
1845,mixed,19.0,225.0,0.08444444444444445,post_1840
1846,english,190.0,239.0,0.7949790794979079,post_1840
1846,latin,46.0,239.0,0.19246861924686193,post_1840
1846,mixed,3.0,239.0,0.012552301255230125,post_1840
1847,english,172.0,243.0,0.7078189300411523,post_1840
1847,latin,33.0,243.0,0.13580246913580246,post_1840
1847,mixed,38.0,243.0,0.15637860082304528,post_1840
1848,english,213.0,302.0,0.7052980132450332,post_1840
1848,latin,24.0,302.0,0.07947019867549669,post_1840
1848,mixed,65.0,302.0,0.2152317880794702,post_1840
1849,english,183.0,239.0,0.7656903765690377,post_1840
1849,latin,26.0,239.0,0.1087866108786611,post_1840
1849,mixed,30.0,239.0,0.12552301255230125,post_1840
1850,english,211.0,266.0,0.793233082706767,post_1840
1850,latin,29.0,266.0,0.10902255639097744,post_1840
1850,mixed,26.0,266.0,0.09774436090225563,post_1840
1851,english,144.0,201.0,0.7164179104477612,post_1840
1851,latin,35.0,201.0,0.17412935323383086,post_1840
1851,mixed,22.0,201.0,0.10945273631840796,post_1840
1852,english,175.0,249.0,0.7028112449799196,post_1840
1852,latin,34.0,249.0,0.13654618473895583,post_1840
1852,mixed,40.0,249.0,0.1606425702811245,post_1840
1853,english,177.0,254.0,0.6968503937007874,post_1840
1853,latin,30.0,254.0,0.11811023622047244,post_1840
1853,mixed,47.0,254.0,0.18503937007874016,post_1840
1854,english,156.0,217.0,0.7188940092165899,post_1840
1854,latin,13.0,217.0,0.059907834101382486,post_1840
1854,mixed,48.0,217.0,0.22119815668202766,post_1840
1855,english,197.0,272.0,0.7242647058823529,post_1840
1855,latin,42.0,272.0,0.15441176470588236,post_1840
1855,mixed,33.0,272.0,0.1213235294117647,post_1840
1856,english,182.0,229.0,0.7947598253275109,post_1840
1856,latin,27.0,229.0,0.11790393013100436,post_1840
1856,mixed,20.0,229.0,0.08733624454148471,post_1840
1857,english,150.0,170.0,0.8823529411764706,post_1840
1857,latin,14.0,170.0,0.08235294117647059,post_1840
1857,mixed,6.0,170.0,0.03529411764705882,post_1840
1858,english,175.0,208.0,0.8413461538461539,post_1840
1858,latin,12.0,208.0,0.057692307692307696,post_1840
1858,mixed,21.0,208.0,0.10096153846153846,post_1840
1859,english,141.0,159.0,0.8867924528301887,post_1840
1859,latin,10.0,159.0,0.06289308176100629,post_1840
1859,mixed,8.0,159.0,0.050314465408805034,post_1840
1860,english,174.0,189.0,0.9206349206349206,post_1840
1860,latin,11.0,189.0,0.0582010582010582,post_1840
1860,mixed,4.0,189.0,0.021164021164021163,post_1840
1861,english,189.0,215.0,0.8790697674418605,post_1840
1861,latin,9.0,215.0,0.04186046511627907,post_1840
1861,mixed,17.0,215.0,0.07906976744186046,post_1840
1862,english,170.0,191.0,0.8900523560209425,post_1840
1862,latin,13.0,191.0,0.06806282722513089,post_1840
1862,mixed,8.0,191.0,0.041884816753926704,post_1840
1863,english,189.0,213.0,0.8873239436619719,post_1840
1863,latin,11.0,213.0,0.051643192488262914,post_1840
1863,mixed,13.0,213.0,0.06103286384976526,post_1840
1864,english,185.0,215.0,0.8604651162790697,post_1840
1864,latin,17.0,215.0,0.07906976744186046,post_1840
1864,mixed,13.0,215.0,0.06046511627906977,post_1840
1865,english,159.0,179.0,0.888268156424581,post_1840
1865,latin,17.0,179.0,0.09497206703910614,post_1840
1865,mixed,3.0,179.0,0.01675977653631285,post_1840
1866,english,186.0,208.0,0.8942307692307693,post_1840
1866,latin,12.0,208.0,0.057692307692307696,post_1840
1866,mixed,10.0,208.0,0.04807692307692308,post_1840
1867,english,175.0,201.0,0.8706467661691543,post_1840
1867,latin,11.0,201.0,0.05472636815920398,post_1840
1867,mixed,15.0,201.0,0.07462686567164178,post_1840
1868,english,186.0,203.0,0.916256157635468,post_1840
1868,latin,8.0,203.0,0.03940886699507389,post_1840
1868,mixed,9.0,203.0,0.04433497536945813,post_1840
1869,english,209.0,227.0,0.920704845814978,post_1840
1869,latin,12.0,227.0,0.05286343612334802,post_1840
1869,mixed,6.0,227.0,0.02643171806167401,post_1840
1870,english,204.0,228.0,0.8947368421052632,post_1840
1870,latin,6.0,228.0,0.02631578947368421,post_1840
1870,mixed,18.0,228.0,0.07894736842105263,post_1840
1871,english,216.0,243.0,0.8888888888888888,post_1840
1871,latin,15.0,243.0,0.06172839506172839,post_1840
1871,mixed,12.0,243.0,0.04938271604938271,post_1840
1872,english,206.0,223.0,0.9237668161434978,post_1840
1872,latin,15.0,223.0,0.06726457399103139,post_1840
1872,mixed,2.0,223.0,0.008968609865470852,post_1840
1873,english,409.0,458.0,0.8930131004366813,post_1840
1873,latin,26.0,458.0,0.056768558951965066,post_1840
1873,mixed,23.0,458.0,0.05021834061135371,post_1840
1876,english,241.0,301.0,0.8006644518272426,post_1840
1876,latin,12.0,301.0,0.03986710963455149,post_1840
1876,mixed,48.0,301.0,0.15946843853820597,post_1840
1877,english,215.0,247.0,0.8704453441295547,post_1840
1877,latin,3.0,247.0,0.012145748987854251,post_1840
1877,mixed,29.0,247.0,0.11740890688259109,post_1840
1878,english,229.0,239.0,0.9581589958158996,post_1840
1878,latin,4.0,239.0,0.016736401673640166,post_1840
1878,mixed,6.0,239.0,0.02510460251046025,post_1840
1879,english,223.0,255.0,0.8745098039215686,post_1840
1879,mixed,32.0,255.0,0.12549019607843137,post_1840
1880,english,217.0,241.0,0.9004149377593361,post_1840
1880,latin,3.0,241.0,0.012448132780082987,post_1840
1880,mixed,21.0,241.0,0.08713692946058091,post_1840
1881,english,291.0,316.0,0.9208860759493671,post_1840
1881,latin,6.0,316.0,0.0189873417721519,post_1840
1881,mixed,19.0,316.0,0.060126582278481014,post_1840
1882,english,275.0,286.0,0.9615384615384616,post_1840
1882,mixed,11.0,286.0,0.038461538461538464,post_1840
1883,english,170.0,170.0,1.0,post_1840
1884,english,149.0,157.0,0.9490445859872612,post_1840
1884,mixed,8.0,157.0,0.050955414012738856,post_1840
1885,english,54.0,54.0,1.0,post_1840
1886,english,73.0,73.0,1.0,post_1840
1889,english,172.0,173.0,0.9942196531791907,post_1840
1889,mixed,1.0,173.0,0.005780346820809248,post_1840
1891,english,316.0,316.0,1.0,post_1840
1892,english,198.0,198.0,1.0,post_1840
1893,english,289.0,289.0,1.0,post_1840
1894,english,91.0,91.0,1.0,post_1840
1895,english,87.0,87.0,1.0,post_1840
1896,english,91.0,91.0,1.0,post_1840
1897,english,87.0,87.0,1.0,post_1840
1898,english,87.0,88.0,0.9886363636363636,post_1840
1898,mixed,1.0,88.0,0.011363636363636364,post_1840
1899,english,86.0,86.0,1.0,post_1840
1900,english,86.0,86.0,1.0,post_1840
