year,L1_old,L3_old,L4_old,L2_old,texp,tinc,L1_new,L2_new,L3_admin_share,L3_struct_idx,L3_new,L4_securities_inc,L4_fee_inc,L4_new,era
1833,0.8105230273100645,0.06097415897740589,0.005580932157044327,0.6823168951958049,10746.90741166772,7700.703111520101,0.16457015639565617,0.006116102253612425,0.06193445481943529,0.11069246934890287,0.09886112361929737,0.0,0.11503726102885688,0.11503726102885688,early_industrial
1834,0.7333009531166865,0.05282014846723693,0.00681263557483731,0.6721963304122647,7516.689740039994,11005.577867828028,0.22342333498751688,0.00681263557483731,0.08650985603487087,0.10845585637612734,0.13093300217015647,0.0018093918361109533,0.27659863598684414,0.2784080278229551,early_industrial
1835,0.7510083548340167,0.2241709742259012,0.029233011985950578,0.7052078565449713,3247.623180021213,4145.826704271526,0.14762247966960698,0.1636622616244719,0.17405161945423397,0.1080317952078662,0.14371080912443054,0.0,0.001395466681125252,0.001395466681125252,early_industrial
1836,0.8309723522495516,0.1477897192775629,0.02926442357702819,0.8848980440524806,4601.964140652199,4592.335040230551,0.11301371302364238,0.12317817264056874,0.06819053443071146,0.11244707401344628,0.15581302502591943,0.000749685470355902,0.033095138850409454,0.033844824320765354,early_industrial
1837,0.7657607544776339,0.16953624982817628,0.025603173107481787,0.7865003138279986,3589.8889891171502,4706.518918892703,0.10961189618097034,0.025603173107481787,0.06607184410866623,0.1143202816959234,0.16040502421633857,0.0,0.006406720074891904,0.006406720074891904,early_industrial
1838,0.8117311060372558,0.20533731205041528,0.04166116074734314,0.8117655791231444,2972.4334092147246,3231.5525527278382,0.1408540304761328,0.04166116074734314,0.14866350371204645,0.117799290631864,0.26561803599668754,0.027571082048692304,0.0,0.027571082048692304,early_industrial
1839,0.8522158851353836,0.17673374058309751,0.03885994011837781,0.7603479135591329,3565.447353784907,4250.899513104229,0.13794786142561366,0.15966174836890568,0.14499459936526507,0.11207942314907444,0.2550023086730874,0.0,0.010352164392829632,0.010352164392829632,early_industrial
1840,0.822413996643766,0.17280140229830884,0.032559957757860664,0.6913151447166589,5424.782858680759,2657.09776864357,0.07587224481498149,0.11120177781405949,0.10603911276623885,0.11281972287969778,0.30511478311463425,0.0,0.0,0.0,early_industrial
1841,0.6544625698822162,0.13543837925405275,0.0016294184873450047,0.6411831898684811,4634.540975460967,3859.6606450597237,0.2509840533270987,0.09694482706734793,0.09386989677209279,0.11367225620970542,0.42533566106297493,0.0,0.0016060253994191543,0.0016060253994191543,early_industrial
1842,0.8072723816289027,0.20144130985638922,0.025979525083962642,0.7574787520671726,3161.2233895220006,3221.0172077793604,0.08108096479006013,0.025979525083962642,0.5351340546858314,0.11306988375681493,0.4606279153844509,0.0,0.0,0.0,early_industrial
1843,0.8720303759551284,0.14190197181543873,0.007914105388859515,0.6242170172165331,4955.699483797815,6122.373610033618,0.08522753429305598,0.0905623929468979,0.0328692771473496,0.11516379789449405,0.4844400781181266,0.0,0.0042250442207148,0.0042250442207148,early_industrial
1844,0.8906540552507257,0.29847730719746335,0.045782079976092335,0.7745183652190812,2727.2678407136286,1594.9806742269693,0.032014546274579725,0.20303181837140943,0.27292140584041913,0.11579560628635173,0.4530062395883178,0.0,0.0,0.0,early_industrial
1845,0.6615712502452731,0.6416916114541454,0.008015730871835977,0.653867248765065,1204.268476621418,3194.023378582202,0.28403554475658477,0.36829256582710235,0.6229871957049042,0.1165175238182741,0.4666399408055732,0.0,0.0021722320274362348,0.0021722320274362348,early_industrial
1846,0.8275113884795352,0.1541482531181847,0.009850714338124466,0.7746974912938018,5718.6109763002505,5639.440138922591,0.11581904671818187,0.0844041480321114,0.20157851884790048,0.11186997386984722,0.44256984911188557,0.0,0.013546967905622133,0.013546967905622133,early_industrial
1847,0.7219353549345647,0.19778142307085542,0.03339553832129326,0.6969232185157347,3653.2812531771688,4441.013949043291,0.22109620506669456,0.15777982982538133,0.1513854539123308,0.11537316554278726,0.4265447495480633,0.0009924240386392916,0.0014422771495795933,0.002434701188218885,early_industrial
1848,0.6539145641347941,0.234142117785099,0.020172598292286213,0.7001983384587874,3973.2714288635343,4686.909581646424,0.23261754563826018,0.1418973010891685,0.02967994599026268,0.10999858226821234,0.29661808710577436,0.007558306939245609,0.0015013000724201416,0.00905960701166575,early_industrial
1849,0.7469227454491463,0.1415351777138226,0.008573667676603041,0.6657273158322283,2877.9519564904494,2547.6232702074726,0.22238441735899775,0.12018406592793208,0.19473478564714444,0.1086824491161506,0.4718862280897038,0.0,0.004842671197254609,0.004842671197254609,early_industrial
1850,0.8112650476263439,0.16216420235450343,0.01678194029469598,0.6426369467571889,6326.089485111663,6256.548542183623,0.14476651599887638,0.5016021859598049,0.0245438341122092,0.1147038520223018,0.42406757790073507,0.0,5.370716827509307e-05,5.370716827509307e-05,early_industrial
1851,0.8949814753829363,0.4801163312538862,0.0015868762087801812,0.6601984727508382,5597.905905382691,3510.5473394006476,0.08722509726882904,0.7976731689533414,0.027250948658581547,0.10664912030017712,0.2948197128158999,0.008502876928337533,0.03141320369061351,0.03991608061895104,early_industrial
1852,0.8112096042873985,0.6601450714599929,0.036215139362122575,0.7307752718381928,2842.2951973095996,4241.397550394213,0.07755181466670806,0.6124326156316766,0.05829891458916117,0.1070265155454592,0.29809868249339877,0.0,0.0015091435685107015,0.0015091435685107015,early_industrial
1853,0.8711181927824316,0.054701639165520906,0.0202238537731157,0.649593112777414,6189.785295539708,4400.142657842783,0.08449653039467027,0.042681241185627994,0.6921604800022457,0.110597947977451,0.2815942693863451,0.0,0.00010988292460843835,0.00010988292460843835,early_industrial
1854,0.942957528878223,0.07714892609796604,0.006785714256833203,0.6397586696646006,7718.85673837488,5487.530960370726,0.029687904208797376,0.04698358294155279,0.08243617428106582,0.107359717871259,0.3153458039482499,0.03735288845047506,0.0,0.03735288845047506,early_industrial
1855,0.9335924158215769,0.09084629519627269,0.00012653767511309048,0.7269504284922038,6065.218979005744,5683.403272925332,0.03672490699225763,0.05340298075821171,0.15371786568087015,0.12967222956511865,0.28991694417018365,0.006295411487056823,0.0,0.006295411487056823,early_industrial
1856,0.8222287481298316,0.2194078974647662,0.0016302844607353646,0.6749164851441777,2516.3369569487,3729.4250579385653,0.1268314480018771,0.0016302844607353646,0.2131594493326419,0.14403262460889654,0.32830765424018776,0.017286559782055056,0.0,0.017286559782055056,early_industrial
1857,0.6804008492957457,0.02142275535459577,0.007975012166669413,0.6140921464529938,9048.655949320246,8500.949515016946,0.3075494562078938,0.007975012166669413,0.08284238958432201,0.15204432718331706,0.34759826548159256,0.07629897188890283,0.034367745183790106,0.11066671707269293,early_industrial
1858,0.9389366831114246,0.015289511667967125,0.010672836982507398,0.7976730997133094,7748.821665893988,9131.413228249112,0.046632293881702445,0.010672836982507398,0.16223301158445536,0.14878062164628847,0.36998647449359684,0.13255344129126426,0.10025676147361517,0.23281020276487943,early_industrial
1859,0.8707299737557028,0.010573958055263524,0.016375606535478135,0.6282335735240657,10900.354925853546,31.62480361727401,0.11711196285152142,0.016375606535478135,0.05763045524902421,0.15755238195057153,0.221765751055842,0.0,0.0,0.0,early_industrial
1860,0.7033287438754694,0.06405887114466627,0.0593168516319053,0.6338868391430064,3768.158494868871,3830.603857848727,0.25934849871772564,0.0593168516319053,0.1415066030194598,0.15084847690385883,0.23028951677222106,0.28703386167459727,0.06365893120814421,0.35069279288274147,late_industrial
1861,0.911036032161808,0.014990378859998802,0.0014728914953731317,0.6292884725828151,10767.2672301874,11848.992436215849,0.07685493433122113,0.006710797711196951,0.08453125905301027,0.16651173074882578,0.4297106969307971,0.04456667543998593,0.07050949959924589,0.11507617503923182,late_industrial
1862,0.95477035923004,0.012118136153633724,0.03454258439629499,0.6951524315832293,12480.531336165139,986.9005700871897,0.03149635022876378,0.03454258439629499,0.14831515289481342,0.17953007692320633,0.5534783997512365,0.013860867472267646,0.039869461493264244,0.05373032896553189,late_industrial
1863,0.9214435262873284,0.04762356271209469,0.029983307555907505,0.6432819502210924,6433.071129436941,3154.4304848350675,0.057398133163511215,0.030353254990750422,0.12026051899108312,0.18642303956239514,0.5909684312925055,0.005848543200995422,0.03421909520112409,0.04006763840211951,late_industrial
1864,0.8745441878329285,0.03212510391590639,0.04838426038847836,0.6667820957159055,6191.593240700138,6932.281389315209,0.09267929441848821,0.06254863817714787,0.12694095086685347,0.1870789088205417,0.5558522034044787,0.06422408553108201,0.0,0.06422408553108201,late_industrial
1865,0.9340938737334926,0.026811888708850155,0.005408734264604877,0.653136470447736,6372.8171371697445,5168.0781758957655,0.050894563757079035,0.005408734264604877,0.8717081455793588,0.17389552043513287,0.5869477602175664,0.0005094751880331107,0.0024121286608681037,0.002921603848901214,late_industrial
1866,0.9415978319155095,0.019073690712721303,0.04193899429912975,0.6063316585606762,8662.035294328529,6653.406646590665,0.033941893493909955,0.04193899429912975,0.6525909483972817,0.1605325300164941,0.555311005348724,0.0022105163192276526,0.03403737133104468,0.036247887650272335,late_industrial
1867,0.8432770759511291,0.05553832532466774,0.007240495763940952,0.6854226395964111,4090.0709833795017,1121.8814368918247,0.1003526634816517,0.007240495763940952,0.21042209181515187,0.14763645635369532,0.5427817129167625,0.0005895864782891704,0.10427371057635046,0.10486329705463963,late_industrial
1868,0.9252602938430672,0.05776776691428803,0.05186162127780975,0.6389839263319727,6112.445904580959,1048.8024241784533,0.05701299481552874,0.06148370638429988,0.02940445315538268,0.155241601600865,0.5197385190841717,0.012471039637694076,0.14232039333675792,0.154791432974452,late_industrial
1869,0.8532569484039713,0.049557166517335945,0.013136035766971662,0.6671076360814292,3009.2259725998742,726.2580178484277,0.10096494800575603,0.013136035766971662,0.19886508647606638,0.15476463319667616,0.5397245137270499,0.017879910600447,0.15631421842890786,0.17419412902935485,late_industrial
1870,0.7295765500212954,0.049235742441139166,0.0670456564939889,0.6645195089208548,6402.044473229706,8799.736614853196,0.25832131426603994,0.06707195961998053,0.04798566951740846,0.15968068374452873,0.554894746694115,0.00146367624639417,0.1722084043377417,0.17367208058413589,late_industrial
1871,0.8662066944252106,0.06763845340365436,0.035219217146308546,0.6528188085464688,6088.408704108922,7744.875785835851,0.08111922220930723,0.035219217146308546,0.06174148613986285,0.15424770738774835,0.34813979128576067,0.0016747374060798153,0.06321510060967449,0.0648898380157543,late_industrial
1872,0.9541569626891423,0.0698050819060625,0.024753004031996418,0.702868363953728,6559.991879715005,6708.070297219894,0.03231719835978239,0.024753004031996418,0.047709461997843074,0.14951100577234533,0.26636803274465026,0.0005636099018970582,0.0657318183334296,0.06629542823532666,late_industrial
1873,0.641393703279702,0.21173054793831667,0.08210525693020836,0.735660195848411,3710.1925508376357,9331.890080075862,0.32179624847285454,0.08210525693020836,0.1960526432558594,0.14890547999899434,0.26497700002622515,0.07677620818333547,0.13429458986823004,0.2110707980515655,late_industrial
1876,0.46113289178478156,0.07054703747665059,0.052419747424580915,0.602073966124458,4196.128464780682,4184.761885626518,0.5214037902805762,0.052419747424580915,0.17458050848133935,0.15172736113332325,0.2985858880703056,0.007211768650452078,0.6102862861698725,0.6174980548203245,late_industrial
1877,0.9393176346670848,0.06536831453453894,0.07948567193196371,0.7199456758545181,4395.3663289866,2860.081680856414,0.03926139408201931,0.07948567193196371,0.10706501278822024,0.14281099180208606,0.26119135684178124,0.1091507488082458,0.07007102442777155,0.17922177323601735,late_industrial
1878,0.6496556420520305,0.06708437460837001,0.16092675321228742,0.6194796969486343,2450.520268805549,3014.5749783221327,0.34423493007792055,0.16402293385231217,0.35502318449550685,0.16719823785936427,0.29221274462579194,0.005230717487697552,0.3996663666663296,0.40489708415402714,late_industrial
1879,0.8601932805052779,0.3192622591303839,0.2210123103014708,0.7080878272609059,1553.426723354773,2193.092726843272,0.10087137050790958,0.2210123103014708,0.20634375274130823,0.2574458954248516,0.3399388717064074,0.003904197011787672,0.6863505855001022,0.6902547825118899,late_industrial
1880,0.5460262715497517,0.17663980423986397,0.11075380176396069,0.6427336827070997,2371.17370248538,1914.9636787280701,0.4378398947981946,0.11075380176396069,0.15006767790135886,0.37643524756783603,0.40601629312498133,0.007103708780148266,0.15478390947334142,0.16188761825348968,late_industrial
1881,0.4783886050077778,0.030106111530556326,0.054978608294046286,0.6575647686875051,6536.212602686501,8164.863292813796,0.5097482753724917,0.06352449862290756,0.07543467866884455,0.4327829175553217,0.4064808473514725,0.16896432194342992,0.28993270863245035,0.45889703057588027,late_industrial
1882,0.8816262937407136,0.10496666014569402,0.02009638513380336,0.6391849253506421,3178.2999381744603,8925.56579736211,0.09558124892468424,0.02009638513380336,0.11854354628177453,0.5221754089504574,0.42315241901635864,0.02234756334341567,0.4374975074043211,0.45984507074773673,late_industrial
1883,0.8581698474639751,0.40671538357422865,0.31970505065390736,0.6152066360069907,12038.267968275652,12562.22487856709,0.12721921761232252,0.32794999092739374,0.07149371350147635,0.6016823339048135,0.459533091918465,0.07896672529507408,0.5177593853910294,0.5967261106861035,late_industrial
1884,0.8943374215469695,0.08906196385605868,0.2467684936292494,0.8821431721183333,13904.563537822878,20172.6966097786,0.07821339086066037,0.282355234008851,0.07237858979954243,0.7218372470566269,0.4326512092792347,0.048695213508243296,0.2901436535831938,0.33883886709143707,late_industrial
1885,0.8759608242902346,0.44167474921879235,0.037062982989995406,,7670.976927570094,9841.824863707165,0.10429490480355828,0.037062982989995406,0.09221089448708077,0.8609692792780725,0.45852638868183426,0.025356291555807906,0.30512914927485446,0.3304854408306624,late_industrial
1886,0.8627228173947806,0.4660427103850991,0.03300524021008359,,9549.03774068813,8728.749901357323,0.11984536847914595,0.14618794149951464,0.06955680957436562,0.9419448693055078,0.4709724346527539,0.030121685200603585,0.5977167108861229,0.6278383960867264,late_industrial
1889,0.8914922517093758,0.33789325864225866,0.27968701964387754,0.7455196828922064,15078.728529750164,12729.777901051939,0.0988737578336636,0.2856197823478466,0.09442533546687741,0.9837582664450057,0.49264470100882285,0.08079537269981661,0.36557184561409173,0.44636721831390835,late_industrial
1891,0.880580585575893,0.1645388801498796,0.15213100737819615,0.7678135405310182,55850.94725207596,56686.41154666501,0.11127584706521207,0.15549531771641742,0.029139234936289567,0.995780119674913,0.5026781130819034,0.04850702854689056,0.29424392686095624,0.3427509554078468,late_industrial
1892,0.6689952054367319,0.2557907120390647,0.23013702488740784,0.6156976458981724,17903.48791733564,17559.808673994485,0.32049920828340495,0.23900284236173847,0.04261041996189298,0.9486044221967693,0.488870095084756,0.08178058456567847,0.5348671191879526,0.6166477037536311,late_industrial
1893,0.9054390214205716,0.21409651703113627,0.24985535447531668,0.7806817081776086,32181.58287807174,34339.044564483454,0.08199239514232644,0.2518215004286912,0.044979989642744626,0.8751017161738059,0.45149684292228914,0.07322149227131175,0.3726918415193427,0.44591333379065445,late_industrial
1894,0.8089275578254819,0.29028699769430183,0.43148780479586435,0.6,8300.0798348385,9087.358127898462,0.1644225906342768,0.43148780479586435,0.0783036776298881,0.8520877386719914,0.4323855232487539,0.07865664922763821,0.5673722016906316,0.6460288509182699,late_industrial
1895,0.7707673231032086,0.23120448348920777,0.3968782075393511,0.6,9515.134971185927,8675.2906682843,0.2103239999914997,0.3969483351077732,0.1336179875087925,0.7927870731598106,0.4456952767346147,0.05964177872978173,0.33854782751584067,0.3981896062456224,late_industrial
1896,0.807363437272224,0.36656848918152374,0.23247082895003524,0.9999389886866382,5988.167390342943,8797.141981264826,0.16504937478468162,0.23247082895003524,0.10814405947885505,0.7532009690683692,0.422245770301511,0.05620938816863045,0.6459877959920377,0.7021971841606681,late_industrial
1897,0.6379870585230536,0.08068271236585729,0.41179983376565094,0.6,3384.280632332074,7742.8577852389235,0.33019589374583863,0.41179983376565094,0.0700479953702405,0.6835964453240888,0.40494945010528993,0.0,0.5182167072385773,0.5182167072385773,late_industrial
1898,0.7947910204249755,0.24739479079472532,0.1248723033471546,,8803.581008583691,14121.483071053886,0.1862976025332533,0.1248723033471546,0.0637133297954907,0.5699653567635319,0.3655229950696734,0.021178940377596364,0.41374193407681936,0.43492087445441574,late_industrial
1899,0.5404055617671919,0.049781785513676714,0.21672960009072337,,2787.258736837947,2413.0390762361963,0.3951578178905756,0.21672960009072337,0.23055162283180916,0.5150245857594038,0.3595067252209527,0.0,0.2301167151913955,0.2301167151913955,late_industrial
1900,0.7567703190152051,0.23863543128734221,0.4200055528043859,,6703.378511098017,3935.7002553525836,0.21678206927672888,0.4200055528043859,0.08072261178132206,0.5111343308786057,0.37134685104224296,0.08667678978272315,0.14535426331247986,0.232031053095203,late_industrial
