year,category,n_entries,amount_sum,amount_real,total_entries,total_amount,entry_share,amount_share,era
1869,maintenance,43.0,567.0083333333333,296.4904483023077,227.0,7313.993750000001,0.1894273127753304,0.07752376508844204,post_1840
1869,other,17.0,2839.3770833333333,1484.719244579237,227.0,7313.993750000001,0.07488986784140969,0.38821158185065896,post_1840
1869,salary_stipend,27.0,285.19375,149.12871261242418,227.0,7313.993750000001,0.11894273127753303,0.03899288948667751,post_1840
1870,administrative,44.0,676.425,350.479274611399,228.0,30750.85208333333,0.19298245614035087,0.021996951439489244,post_1840
1870,charitable,10.0,10.825,5.608808290155441,228.0,30750.85208333333,0.043859649122807015,0.000352022765764824,post_1840
1870,domestic,11.0,2876.895833333333,1490.6196027633853,228.0,30750.85208333333,0.04824561403508772,0.09355499566441552,post_1840
1870,ecclesiastical,12.0,149.53333333333333,77.47841105354058,228.0,30750.85208333333,0.05263157894736842,0.0048627378821277925,post_1840
1870,educational,50.0,3687.3125,1910.5246113989638,228.0,30750.85208333333,0.21929824561403508,0.11990927893664736,post_1840
1870,financial,27.0,21686.56875,11236.564119170986,228.0,30750.85208333333,0.11842105263157894,0.7052347262193074,post_1840
1870,land_rent,13.0,612.4125,317.3121761658031,228.0,30750.85208333333,0.05701754385964912,0.01991530180498386,post_1840
1870,maintenance,42.0,442.1583333333333,229.09758203799655,228.0,30750.85208333333,0.18421052631578946,0.014378734356209235,post_1840
1870,other,2.0,0.3666666666666667,0.1899827288428325,228.0,30750.85208333333,0.008771929824561403,1.1923788832680722e-05,post_1840
1870,salary_stipend,17.0,608.3541666666667,315.2094127806563,228.0,30750.85208333333,0.07456140350877193,0.019783327142222147,post_1840
1871,administrative,49.0,959.7791666666667,500.0412455281164,243.0,27908.25833333333,0.20164609053497942,0.03439050746926463,post_1840
1871,charitable,9.0,154.32083333333333,80.40055920252857,243.0,27908.25833333333,0.037037037037037035,0.005529575923016813,post_1840
1871,domestic,12.0,105.2375,54.828331770344896,243.0,27908.25833333333,0.04938271604938271,0.0037708372462034088,post_1840
1871,ecclesiastical,28.0,638.8041666666667,332.81450800597406,243.0,27908.25833333333,0.11522633744855967,0.022889431473539345,post_1840
1871,educational,34.0,1095.4666666666667,570.7339099024001,243.0,27908.25833333333,0.13991769547325103,0.03925241960936891,post_1840
1871,financial,33.0,22513.063541666666,11729.219308985446,243.0,27908.25833333333,0.13580246913580246,0.8066810645355572,post_1840
1871,land_rent,26.0,704.4947916666666,367.0390703692126,243.0,27908.25833333333,0.10699588477366255,0.025243237440769475,post_1840
1871,maintenance,19.0,844.85,440.16359278941337,243.0,27908.25833333333,0.07818930041152264,0.03027240144867514,post_1840
1871,other,4.0,101.8125,53.043919974992185,243.0,27908.25833333333,0.01646090534979424,0.003648113715444443,post_1840
1871,salary_stipend,29.0,790.4291666666667,411.81054843527494,243.0,27908.25833333333,0.11934156378600823,0.02832241113816072,post_1840
1872,administrative,61.0,811.5625,425.16895431684827,223.0,25326.077083333334,0.273542600896861,0.03204454038932369,post_1840
1872,charitable,14.0,3.904166666666667,2.0453513551271305,223.0,25326.077083333334,0.06278026905829596,0.0001541559971495125,post_1840
1872,domestic,15.0,81.27499999999999,42.57910729253981,223.0,25326.077083333334,0.06726457399103139,0.003209142881961996,post_1840
1872,ecclesiastical,13.0,169.36666666666667,88.72939368538698,223.0,25326.077083333334,0.05829596412556054,0.006687441805905425,post_1840
1872,educational,19.0,1075.5541666666668,563.4713781782621,223.0,25326.077083333334,0.08520179372197309,0.04246824974620609,post_1840
1872,financial,25.0,21348.050000000003,11184.016135792122,223.0,25326.077083333334,0.11210762331838565,0.8429276247464632,post_1840
1872,land_rent,11.0,544.34375,285.17589585079634,223.0,25326.077083333334,0.04932735426008968,0.02149340966660105,post_1840
1872,maintenance,27.0,323.39166666666665,169.42145152277172,223.0,25326.077083333334,0.1210762331838565,0.012769117996544569,post_1840
1872,other,4.0,94.55,49.533738474434195,223.0,25326.077083333334,0.017937219730941704,0.00373330617643195,post_1840
1872,salary_stipend,34.0,874.0791666666667,457.9207704666108,223.0,25326.077083333334,0.15246636771300448,0.03451301059341257,post_1840
1873,administrative,84.0,3607.5625,1900.5175956169003,458.0,78043.60104166667,0.18340611353711792,0.04622496209617442,post_1840
1873,charitable,31.0,293.29583333333335,154.51260843606224,458.0,78043.60104166667,0.06768558951965066,0.0037581022584637753,post_1840
1873,domestic,21.0,1044.6416666666667,550.3327713974643,458.0,78043.60104166667,0.04585152838427948,0.013385359628766275,post_1840
1873,ecclesiastical,28.0,259.2416666666667,136.57236680363854,458.0,78043.60104166667,0.0611353711790393,0.003321754291274441,post_1840
1873,educational,55.0,2502.775,1318.4991044147089,458.0,78043.60104166667,0.12008733624454149,0.032068932834913584,post_1840
1873,financial,58.0,66598.13020833334,35084.88579092474,458.0,78043.60104166667,0.12663755458515283,0.8533451726910614,post_1840
1873,land_rent,30.0,891.175,469.4842482351702,458.0,78043.60104166667,0.06550218340611354,0.011418937467073193,post_1840
1873,maintenance,77.0,1269.59375,668.8408755663261,458.0,78043.60104166667,0.16812227074235808,0.016267749476631364,post_1840
1873,other,8.0,86.03333333333333,45.3236399395919,458.0,78043.60104166667,0.017467248908296942,0.0011023752387771168,post_1840
1873,salary_stipend,66.0,1491.1520833333334,785.5611017455134,458.0,78043.60104166667,0.14410480349344978,0.01910665401686453,post_1840
1876,administrative,67.0,1370.0541666666666,734.0624553507644,301.0,22099.601041666665,0.22259136212624583,0.061994520357338656,post_1840
1876,charitable,10.0,34.0,18.21688812687527,301.0,22099.601041666665,0.03322259136212625,0.0015384893119064131,post_1840
1876,domestic,16.0,6447.766666666666,3454.654236319474,301.0,22099.601041666665,0.053156146179401995,0.2917594147745032,post_1840
1876,ecclesiastical,14.0,151.47916666666666,81.16114802114588,301.0,22099.601041666665,0.046511627906976744,0.006854384673328143,post_1840
1876,educational,37.0,5177.1375,2773.8627839691385,301.0,22099.601041666665,0.12292358803986711,0.23426384441234965,post_1840
1876,financial,19.0,3545.8552083333334,1899.8366954207743,301.0,22099.601041666665,0.06312292358803986,0.16044883351730946,post_1840
1876,land_rent,26.0,262.85,140.83261894556364,301.0,22099.601041666665,0.08637873754152824,0.011893879871605905,post_1840
1876,maintenance,32.0,328.85,176.1948135447921,301.0,22099.601041666665,0.10631229235880399,0.014880359124130119,post_1840
1876,other,46.0,4229.108333333333,2265.917452493213,301.0,22099.601041666665,0.15282392026578073,0.19136582263904933,post_1840
1876,salary_stipend,34.0,552.5,296.0244320617231,301.0,22099.601041666665,0.11295681063122924,0.025000451318479215,post_1840
1877,administrative,40.0,873.3208333333333,470.589952221863,247.0,18459.48125,0.16194331983805668,0.04731015035069489,post_1840
1877,charitable,12.0,97.87083333333334,52.73781298272084,247.0,18459.48125,0.048582995951417005,0.0053019276114995555,post_1840
1877,domestic,24.0,182.60416666666666,98.39646872867047,247.0,18459.48125,0.09716599190283401,0.00989216133398476,post_1840
1877,ecclesiastical,17.0,174.72916666666666,94.15301577037755,247.0,18459.48125,0.06882591093117409,0.009465551295850562,post_1840
1877,educational,28.0,1020.2770833333334,549.7774993713402,247.0,18459.48125,0.11336032388663968,0.0552711676734325,post_1840
1877,financial,24.0,11451.48125,6170.644061860114,247.0,18459.48125,0.09716599190283401,0.6203576955880058,post_1840
1877,land_rent,23.0,1103.6333333333332,594.69411215289,247.0,18459.48125,0.0931174089068826,0.059786801069143435,post_1840
1877,maintenance,23.0,137.64791666666667,74.17174084851098,247.0,18459.48125,0.0931174089068826,0.007456759743271045,post_1840
1877,other,32.0,2884.7125,1554.430703739627,247.0,18459.48125,0.12955465587044535,0.15627267423888197,post_1840
1877,salary_stipend,24.0,533.2041666666667,287.3176886877178,247.0,18459.48125,0.09716599190283401,0.028885111095235498,post_1840
1878,administrative,62.0,4265.566666666667,2311.7096611026805,239.0,10084.19375,0.2594142259414226,0.4229953105241226,post_1840
1878,charitable,10.0,123.1,66.71363537827877,239.0,10084.19375,0.04184100418410042,0.012207222813425216,post_1840
1878,domestic,19.0,347.1791666666667,188.1525941180721,239.0,10084.19375,0.0794979079497908,0.03442805396977489,post_1840
1878,ecclesiastical,14.0,28.729166666666668,15.569676277187657,239.0,10084.19375,0.058577405857740586,0.002848930452835326,post_1840
1878,educational,25.0,2171.7291666666665,1176.9613953320325,239.0,10084.19375,0.10460251046025104,0.2153597224038527,post_1840
1878,financial,28.0,813.7833333333333,441.0271695931786,239.0,10084.19375,0.11715481171548117,0.08069889904022652,post_1840
1878,land_rent,19.0,807.8979166666668,437.837587614712,239.0,10084.19375,0.0794979079497908,0.08011527115558116,post_1840
1878,maintenance,36.0,1209.3479166666666,655.4020792687332,239.0,10084.19375,0.1506276150627615,0.11992509730058157,post_1840
