year,place_cluster,category,n_entries,amount_real,era
1814,oxford_local,salary_stipend,2.0,62.77678764311948,transition
1815,other,administrative,3.0,22.60807264691665,transition
1815,other,ecclesiastical,11.0,307.13003245632206,transition
1815,other,financial,4.0,33.16759892272633,transition
1815,other,land_rent,49.0,454.2137110696775,transition
1815,other,salary_stipend,2.0,1.2758096816518196,transition
1815,oxford_local,administrative,1.0,0.16918721082798152,transition
1815,oxford_local,ecclesiastical,3.0,12.036461570333541,transition
1815,oxford_local,financial,2.0,58.61818935156412,transition
1815,oxford_local,land_rent,1.0,0.0,transition
1815,oxfordshire,ecclesiastical,1.0,5.5365651543401695,transition
1815,oxfordshire,land_rent,3.0,66.7059422691803,transition
1816,other,administrative,6.0,29.369151612812033,transition
1816,other,ecclesiastical,6.0,420.30026432589824,transition
1816,other,financial,3.0,20.863370367229244,transition
1816,other,land_rent,49.0,438.4006692957905,transition
1816,other,maintenance,9.0,177.15975108133318,transition
1816,oxford_local,administrative,1.0,15.785344754473751,transition
1816,oxford_local,land_rent,2.0,12.721567297091001,transition
1816,oxfordshire,land_rent,1.0,23.746925621236535,transition
1817,london,domestic,1.0,2.2797342481219336,transition
1817,other,administrative,16.0,109.55389581252625,transition
1817,other,charitable,3.0,9.574883842112119,transition
1817,other,domestic,1.0,1.4004081809891877,transition
1817,other,ecclesiastical,26.0,325.92419702693707,transition
1817,other,educational,1.0,0.0,transition
1817,other,financial,1.0,4.168656910851535,transition
1817,other,land_rent,75.0,754.7829186388178,transition
1817,other,maintenance,3.0,46.82501773126638,transition
1817,oxford_local,administrative,6.0,11.395957271266663,transition
1817,oxford_local,maintenance,1.0,21.711754744018414,transition
1817,oxford_local,other,1.0,21.711754744018414,transition
1817,oxfordshire,financial,1.0,3.7995570802032224,transition
1817,oxfordshire,land_rent,5.0,150.30052687191514,transition
1818,other,administrative,5.0,28.77513792489767,transition
1818,other,ecclesiastical,5.0,124.11016195052501,transition
1818,other,land_rent,20.0,272.82712671293825,transition
1818,oxford_local,administrative,2.0,31.114670463309015,transition
1818,oxford_local,ecclesiastical,1.0,10.455597081331199,transition
1818,oxford_local,financial,3.0,119.03808506851755,transition
1818,oxford_local,land_rent,6.0,576.7133090110933,transition
