era,term,relative_freq
industrial_1760_1840,anno south,0.00020801722872106114
post_1840,anno south,0.0
pre_1760,anno southnewington,0.000313487183197087
industrial_1760_1840,anno southnewington,4.89452302873085e-05
post_1840,anno southnewington,0.0
pre_1760,anno southrewington,2.411439870746823e-05
industrial_1760_1840,anno southrewington,2.447261514365425e-05
post_1840,anno southrewington,0.0
pre_1760,anno thorp,7.234319612240469e-05
industrial_1760_1840,anno thorp,1.2236307571827126e-05
post_1840,anno thorp,0.0
pre_1760,anno thrup,0.0003617159806120234
industrial_1760_1840,anno thrup,2.447261514365425e-05
post_1840,anno thrup,0.0
pre_1760,anno tintinhall,4.822879741493646e-05
industrial_1760_1840,anno tintinhall,4.89452302873085e-05
post_1840,anno tintinhall,0.0
pre_1760,anno tintinhull,0.00019291518965974583
industrial_1760_1840,anno tintinhull,4.89452302873085e-05
post_1840,anno tintinhull,0.0
pre_1760,anno wm,2.411439870746823e-05
industrial_1760_1840,anno wm,2.447261514365425e-05
post_1840,anno wm,0.0
pre_1760,anno yardington,0.00012057199353734115
industrial_1760_1840,anno yardington,8.565415300278988e-05
post_1840,anno yardington,0.0
pre_1760,anno yarrington,0.0002411439870746823
industrial_1760_1840,anno yarrington,2.447261514365425e-05
post_1840,anno yarrington,0.0
pre_1760,annos,2.411439870746823e-05
industrial_1760_1840,annos,0.0001468356908619255
post_1840,annos,0.0
pre_1760,anns,2.411439870746823e-05
industrial_1760_1840,anns,0.00015907199843375264
post_1840,anns,0.0
pre_1760,annu,0.000313487183197087
industrial_1760_1840,annu,0.00022025353629288825
post_1840,annu,0.0
pre_1760,annua,7.234319612240469e-05
industrial_1760_1840,annua,0.00011012676814644413
post_1840,annua,3.5355678121906375e-05
pre_1760,annual,7.234319612240469e-05
industrial_1760_1840,annual,0.00022025353629288825
post_1840,annual,0.0001414227124876255
pre_1760,annual ad,4.822879741493646e-05
industrial_1760_1840,annual ad,2.447261514365425e-05
post_1840,annual ad,0.0
pre_1760,annue,0.00012057199353734115
industrial_1760_1840,annue,4.89452302873085e-05
post_1840,annue,3.5355678121906375e-05
pre_1760,annui,4.822879741493646e-05
industrial_1760_1840,annui,2.447261514365425e-05
post_1840,annui,0.0
pre_1760,annuit,4.822879741493646e-05
industrial_1760_1840,annuit,7.341784543096275e-05
post_1840,annuit,0.0
pre_1760,annuities,2.411439870746823e-05
industrial_1760_1840,annuities,4.89452302873085e-05
post_1840,annuities,0.0002474897468533447
pre_1760,annuity,0.0004099447780269599
industrial_1760_1840,annuity,0.0014316479859037736
post_1840,annuity,0.0
pre_1760,annuity exchequer,4.822879741493646e-05
industrial_1760_1840,annuity exchequer,9.7890460574617e-05
post_1840,annuity exchequer,0.0
pre_1760,annuity lady,4.822879741493646e-05
industrial_1760_1840,annuity lady,1.2236307571827126e-05
post_1840,annuity lady,0.0
pre_1760,annuity mr,4.822879741493646e-05
industrial_1760_1840,annuity mr,1.2236307571827126e-05
post_1840,annuity mr,0.0
pre_1760,annuity pro,9.645759482987291e-05
industrial_1760_1840,annuity pro,0.0004282707650139494
post_1840,annuity pro,0.0
pre_1760,annuity xmas,4.822879741493646e-05
industrial_1760_1840,annuity xmas,8.565415300278988e-05
post_1840,annuity xmas,0.0
pre_1760,annum,0.001157491137958475
industrial_1760_1840,annum,0.00040379814987029513
post_1840,annum,0.00021213406873143826
pre_1760,annum ad,7.234319612240469e-05
industrial_1760_1840,annum ad,4.89452302873085e-05
post_1840,annum ad,0.0
pre_1760,annum augment,2.411439870746823e-05
industrial_1760_1840,annum augment,1.2236307571827126e-05
post_1840,annum augment,0.00010606703436571913
pre_1760,annum kidlington,7.234319612240469e-05
industrial_1760_1840,annum kidlington,2.447261514365425e-05
post_1840,annum kidlington,0.0
pre_1760,annun,0.0006752031638091105
industrial_1760_1840,annun,0.0011991581420390583
post_1840,annun,0.0008485362749257531
pre_1760,annun ad,4.822879741493646e-05
industrial_1760_1840,annun ad,0.00022025353629288825
post_1840,annun ad,7.071135624381275e-05
pre_1760,annun augment,0.0
industrial_1760_1840,annun augment,1.2236307571827126e-05
post_1840,annun augment,0.0001414227124876255
pre_1760,annun eidem,0.0
industrial_1760_1840,annun eidem,2.447261514365425e-05
post_1840,annun eidem,0.00035355678121906376
pre_1760,annun fest,4.822879741493646e-05
industrial_1760_1840,annun fest,2.447261514365425e-05
post_1840,annun fest,0.0
pre_1760,annun kidlington,4.822879741493646e-05
industrial_1760_1840,annun kidlington,7.341784543096275e-05
post_1840,annun kidlington,0.0
pre_1760,annun st,2.411439870746823e-05
industrial_1760_1840,annun st,7.341784543096275e-05
post_1840,annun st,0.0
pre_1760,annunc,0.00016880079095227762
industrial_1760_1840,annunc,0.0012970486026136754
post_1840,annunc,3.5355678121906375e-05
pre_1760,annunc id,0.0
industrial_1760_1840,annunc id,2.447261514365425e-05
post_1840,annunc id,3.5355678121906375e-05
pre_1760,annunc pro,4.822879741493646e-05
industrial_1760_1840,annunc pro,0.00018354461357740688
post_1840,annunc pro,0.0
pre_1760,annunce,7.234319612240469e-05
industrial_1760_1840,annunce,2.447261514365425e-05
post_1840,annunce,0.0
pre_1760,annunci,2.411439870746823e-05
industrial_1760_1840,annunci,2.447261514365425e-05
post_1840,annunci,0.0
pre_1760,annune,7.234319612240469e-05
industrial_1760_1840,annune,2.447261514365425e-05
post_1840,annune,0.0
pre_1760,annuni,0.0
industrial_1760_1840,annuni,1.2236307571827126e-05
post_1840,annuni,0.00010606703436571913
pre_1760,annus,7.234319612240469e-05
industrial_1760_1840,annus,0.0003059076892956781
post_1840,annus,0.0
pre_1760,anonymous,0.0
industrial_1760_1840,anonymous,1.2236307571827126e-05
post_1840,anonymous,0.0001414227124876255
pre_1760,anun,9.645759482987291e-05
industrial_1760_1840,anun,1.2236307571827126e-05
post_1840,anun,0.0
pre_1760,ap,0.0002411439870746823
industrial_1760_1840,ap,0.0005751064558758748
post_1840,ap,0.0001414227124876255
pre_1760,ap mr,2.411439870746823e-05
industrial_1760_1840,ap mr,7.341784543096275e-05
post_1840,ap mr,0.0
pre_1760,appears,0.00016880079095227762
industrial_1760_1840,appears,1.2236307571827126e-05
post_1840,appears,0.0
pre_1760,apr,0.00038583037931949165
industrial_1760_1840,apr,0.0006974695315941461
post_1840,apr,0.0
pre_1760,apr lady,2.411439870746823e-05
industrial_1760_1840,apr lady,3.6708922715481375e-05
post_1840,apr lady,0.0
pre_1760,april,0.0002652583857821505
industrial_1760_1840,april,0.0010890313738926142
post_1840,april,0.0012020930561448169
pre_1760,april lady,2.411439870746823e-05
industrial_1760_1840,april lady,7.341784543096275e-05
post_1840,april lady,0.0
pre_1760,april oct,0.0
industrial_1760_1840,april oct,9.7890460574617e-05
post_1840,april oct,0.0001414227124876255
pre_1760,april octr,0.0
industrial_1760_1840,april octr,2.447261514365425e-05
post_1840,april octr,7.071135624381275e-05
pre_1760,april pd,4.822879741493646e-05
industrial_1760_1840,april pd,2.447261514365425e-05
post_1840,april pd,0.0
pre_1760,april recd,2.411439870746823e-05
industrial_1760_1840,april recd,0.00011012676814644413
post_1840,april recd,0.0
pre_1760,ar,0.00014468639224480938
industrial_1760_1840,ar,8.565415300278988e-05
post_1840,ar,0.0
pre_1760,arch,9.645759482987291e-05
industrial_1760_1840,arch,0.00015907199843375264
post_1840,arch,0.0
pre_1760,arch deacon,2.411439870746823e-05
industrial_1760_1840,arch deacon,7.341784543096275e-05
post_1840,arch deacon,0.0
pre_1760,archd,4.822879741493646e-05
industrial_1760_1840,archd,4.89452302873085e-05
post_1840,archd,0.0
pre_1760,archdeacon,0.0
industrial_1760_1840,archdeacon,0.00012236307571827126
post_1840,archdeacon,3.5355678121906375e-05
pre_1760,archer,2.411439870746823e-05
industrial_1760_1840,archer,2.447261514365425e-05
post_1840,archer,0.0
pre_1760,architect,0.0
industrial_1760_1840,architect,0.00011012676814644413
post_1840,architect,7.071135624381275e-05
pre_1760,argument,9.645759482987291e-05
industrial_1760_1840,argument,8.565415300278988e-05
post_1840,argument,0.0
pre_1760,argument stipend,4.822879741493646e-05
industrial_1760_1840,argument stipend,3.6708922715481375e-05
post_1840,argument stipend,0.0
pre_1760,aria,2.411439870746823e-05
industrial_1760_1840,aria,2.447261514365425e-05
post_1840,aria,0.0
pre_1760,arigh,2.411439870746823e-05
industrial_1760_1840,arigh,4.89452302873085e-05
post_1840,arigh,0.0
pre_1760,arish,0.000313487183197087
industrial_1760_1840,arish,0.0006852332240223191
post_1840,arish,7.071135624381275e-05
pre_1760,arish pro,0.00016880079095227762
industrial_1760_1840,arish pro,0.0002814350741520239
post_1840,arish pro,0.0
pre_1760,arms,9.645759482987291e-05
industrial_1760_1840,arms,8.565415300278988e-05
post_1840,arms,0.0
pre_1760,arms mr,2.411439870746823e-05
industrial_1760_1840,arms mr,2.447261514365425e-05
post_1840,arms mr,0.0
pre_1760,arnold,0.0
industrial_1760_1840,arnold,3.6708922715481375e-05
post_1840,arnold,3.5355678121906375e-05
pre_1760,arr,0.0006993175625165786
industrial_1760_1840,arr,0.00011012676814644413
post_1840,arr,0.0
pre_1760,arr dimid,2.411439870746823e-05
industrial_1760_1840,arr dimid,2.447261514365425e-05
post_1840,arr dimid,0.0
pre_1760,arrear,0.00043405917673442813
industrial_1760_1840,arrear,0.00012236307571827126
post_1840,arrear,3.5355678121906375e-05
pre_1760,arrearagia,2.411439870746823e-05
industrial_1760_1840,arrearagia,0.0007708873770251089
post_1840,arrearagia,0.0004596238155847829
pre_1760,arrearagia anni,0.0
industrial_1760_1840,arrearagia anni,0.00023248984386471539
post_1840,arrearagia anni,0.0004596238155847829
pre_1760,arrears,0.00012057199353734115
industrial_1760_1840,arrears,0.0003303803044393324
post_1840,arrears,0.0001414227124876255
pre_1760,art,2.411439870746823e-05
industrial_1760_1840,art,2.447261514365425e-05
post_1840,art,0.0001414227124876255
pre_1760,arthur,0.00014468639224480938
industrial_1760_1840,arthur,3.6708922715481375e-05
post_1840,arthur,3.5355678121906375e-05
pre_1760,arthur floyd,7.234319612240469e-05
industrial_1760_1840,arthur floyd,2.447261514365425e-05
post_1840,arthur floyd,0.0
pre_1760,article,4.822879741493646e-05
industrial_1760_1840,article,0.00012236307571827126
post_1840,article,0.0
pre_1760,articles,0.00012057199353734115
industrial_1760_1840,articles,6.118153785913563e-05
post_1840,articles,3.5355678121906375e-05
pre_1760,ash,2.411439870746823e-05
industrial_1760_1840,ash,3.6708922715481375e-05
post_1840,ash,3.5355678121906375e-05
pre_1760,ashfield,0.0
industrial_1760_1840,ashfield,4.89452302873085e-05
post_1840,ashfield,0.00017677839060953188
pre_1760,assessed,0.0
industrial_1760_1840,assessed,0.0004160344574421223
post_1840,assessed,0.0004949794937066893
pre_1760,assessed taxes,0.0
industrial_1760_1840,assessed taxes,0.0003793255347266409
post_1840,assessed taxes,0.0004949794937066893
pre_1760,assistant,0.0
industrial_1760_1840,assistant,2.447261514365425e-05
post_1840,assistant,0.00010606703436571913
pre_1760,assisting,4.822879741493646e-05
industrial_1760_1840,assisting,3.6708922715481375e-05
post_1840,assisting,3.5355678121906375e-05
pre_1760,atkinson,0.0
industrial_1760_1840,atkinson,2.447261514365425e-05
post_1840,atkinson,0.00010606703436571913
pre_1760,att,0.00016880079095227762
industrial_1760_1840,att,8.565415300278988e-05
post_1840,att,0.0
pre_1760,attend,2.411439870746823e-05
industrial_1760_1840,attend,4.89452302873085e-05
post_1840,attend,3.5355678121906375e-05
pre_1760,attending,4.822879741493646e-05
industrial_1760_1840,attending,0.00012236307571827126
post_1840,attending,7.071135624381275e-05
pre_1760,attorney,7.234319612240469e-05
industrial_1760_1840,attorney,0.00015907199843375264
post_1840,attorney,0.00010606703436571913
pre_1760,attwell,4.822879741493646e-05
industrial_1760_1840,attwell,0.0
post_1840,attwell,3.5355678121906375e-05
pre_1760,attwood,0.0
industrial_1760_1840,attwood,2.447261514365425e-05
post_1840,attwood,0.00010606703436571913
pre_1760,atwell,7.234319612240469e-05
industrial_1760_1840,atwell,0.0
post_1840,atwell,0.00017677839060953188
pre_1760,audit,7.234319612240469e-05
industrial_1760_1840,audit,0.0
post_1840,audit,0.00038891245934097015
pre_1760,aug,0.0016638935108153079
industrial_1760_1840,aug,0.0009544319906025158
post_1840,aug,0.00017677839060953188
pre_1760,aug allowed,2.411439870746823e-05
industrial_1760_1840,aug allowed,2.447261514365425e-05
post_1840,aug allowed,0.0
pre_1760,aug long,4.822879741493646e-05
industrial_1760_1840,aug long,2.447261514365425e-05
post_1840,aug long,0.0
pre_1760,aug mr,0.00012057199353734115
industrial_1760_1840,aug mr,9.7890460574617e-05
post_1840,aug mr,0.0
pre_1760,augm,0.00489522293761605
industrial_1760_1840,augm,0.003976799960843816
post_1840,augm,0.0009192476311695658
pre_1760,augm ad,7.234319612240469e-05
industrial_1760_1840,augm ad,1.2236307571827126e-05
post_1840,augm ad,0.0
pre_1760,augm capons,4.822879741493646e-05
industrial_1760_1840,augm capons,2.447261514365425e-05
post_1840,augm capons,0.0
pre_1760,augm com,0.0
industrial_1760_1840,augm com,0.0007097058391659733
post_1840,augm com,0.00017677839060953188
pre_1760,augm comm,0.0
industrial_1760_1840,augm comm,0.000881014145171553
post_1840,augm comm,0.000282845424975251
pre_1760,augm guinear,4.822879741493646e-05
industrial_1760_1840,augm guinear,2.447261514365425e-05
post_1840,augm guinear,0.0
pre_1760,augm kidlington,4.822879741493646e-05
industrial_1760_1840,augm kidlington,0.00020801722872106114
post_1840,augm kidlington,7.071135624381275e-05
pre_1760,augm long,2.411439870746823e-05
industrial_1760_1840,augm long,4.89452302873085e-05
post_1840,augm long,0.0
pre_1760,augm longwittenham,4.822879741493646e-05
industrial_1760_1840,augm longwittenham,2.447261514365425e-05
post_1840,augm longwittenham,0.0
pre_1760,augm new,4.822879741493646e-05
industrial_1760_1840,augm new,7.341784543096275e-05
post_1840,augm new,0.0
pre_1760,augm newington,0.0
industrial_1760_1840,augm newington,0.00012236307571827126
post_1840,augm newington,7.071135624381275e-05
pre_1760,augm newton,0.0
industrial_1760_1840,augm newton,2.447261514365425e-05
post_1840,augm newton,7.071135624381275e-05
pre_1760,augm south,0.00012057199353734115
industrial_1760_1840,augm south,2.447261514365425e-05
post_1840,augm south,0.0
pre_1760,augm stipend,0.00012057199353734115
industrial_1760_1840,augm stipend,9.7890460574617e-05
post_1840,augm stipend,0.0
pre_1760,augment,0.0007475463599315151
industrial_1760_1840,augment,0.002373843668934462
post_1840,augment,0.0019445622967048507
pre_1760,augment candlemas,4.822879741493646e-05
industrial_1760_1840,augment candlemas,6.118153785913563e-05
post_1840,augment candlemas,0.0
pre_1760,augment com,0.0
industrial_1760_1840,augment com,0.00017130830600557977
post_1840,augment com,0.0004596238155847829
pre_1760,augment comm,0.0
industrial_1760_1840,augment comm,0.00012236307571827126
post_1840,augment comm,0.0003182011030971574
pre_1760,augment gwinear,0.0
industrial_1760_1840,augment gwinear,4.89452302873085e-05
post_1840,augment gwinear,3.5355678121906375e-05
pre_1760,augment kidlington,0.0
industrial_1760_1840,augment kidlington,7.341784543096275e-05
post_1840,augment kidlington,0.000282845424975251
pre_1760,augment newington,0.0
industrial_1760_1840,augment newington,0.00023248984386471539
post_1840,augment newington,7.071135624381275e-05
pre_1760,augment newton,0.0
industrial_1760_1840,augment newton,1.2236307571827126e-05
post_1840,augment newton,0.00010606703436571913
pre_1760,augment south,2.411439870746823e-05
industrial_1760_1840,augment south,0.00015907199843375264
post_1840,augment south,0.0
pre_1760,augment stipend,0.00012057199353734115
industrial_1760_1840,augment stipend,0.0001468356908619255
post_1840,augment stipend,0.0
pre_1760,augmentat,0.0
industrial_1760_1840,augmentat,8.565415300278988e-05
post_1840,augmentat,3.5355678121906375e-05
pre_1760,augmentatio,0.0
industrial_1760_1840,augmentatio,2.447261514365425e-05
post_1840,augmentatio,0.00017677839060953188
pre_1760,augmentation,9.645759482987291e-05
industrial_1760_1840,augmentation,0.0009421956830306887
post_1840,augmentation,0.001308160090510536
pre_1760,augmentation long,0.0
industrial_1760_1840,augmentation long,7.341784543096275e-05
post_1840,augmentation long,0.0001414227124876255
pre_1760,augmentation mills,0.0
industrial_1760_1840,augmentation mills,0.00012236307571827126
post_1840,augmentation mills,0.00021213406873143826
pre_1760,augmentation small,0.0
industrial_1760_1840,augmentation small,2.447261514365425e-05
post_1840,augmentation small,0.00010606703436571913
pre_1760,augmentation yarnton,0.0
industrial_1760_1840,augmentation yarnton,2.447261514365425e-05
post_1840,augmentation yarnton,0.00010606703436571913
pre_1760,augt,7.234319612240469e-05
industrial_1760_1840,augt,7.341784543096275e-05
post_1840,augt,0.00010606703436571913
pre_1760,august,7.234319612240469e-05
industrial_1760_1840,august,1.2236307571827126e-05
post_1840,august,0.00017677839060953188
pre_1760,aula,0.0
industrial_1760_1840,aula,4.89452302873085e-05
post_1840,aula,3.5355678121906375e-05
pre_1760,aut,0.00012057199353734115
industrial_1760_1840,aut,0.0
post_1840,aut,0.0001414227124876255
pre_1760,away,0.00043405917673442813
industrial_1760_1840,away,0.0001468356908619255
post_1840,away,0.0
pre_1760,away rubbish,0.00038583037931949165
industrial_1760_1840,away rubbish,0.00012236307571827126
post_1840,away rubbish,0.0
pre_1760,bachgate,4.822879741493646e-05
industrial_1760_1840,bachgate,3.6708922715481375e-05
post_1840,bachgate,0.0
pre_1760,backgate,0.0016156647134003713
industrial_1760_1840,backgate,0.0003059076892956781
post_1840,backgate,0.0
pre_1760,backgate pro,0.00012057199353734115
industrial_1760_1840,backgate pro,7.341784543096275e-05
post_1840,backgate pro,0.0
pre_1760,bad,0.0
industrial_1760_1840,bad,3.6708922715481375e-05
post_1840,bad,0.00017677839060953188
pre_1760,baker,0.00012057199353734115
industrial_1760_1840,baker,1.2236307571827126e-05
post_1840,baker,0.0003182011030971574
pre_1760,bal,0.00012057199353734115
industrial_1760_1840,bal,6.118153785913563e-05
