year,payment_period,n_entries,total,share,era
1765,half_year,15.2,76.61428571428571,0.1983964199142271,industrial_1760_1840
1765,multi_year,1.0,76.61428571428571,0.013052396046988626,industrial_1760_1840
1765,one_off,33.857142857142854,76.61428571428571,0.44191683759090056,industrial_1760_1840
1765,quadrennial,1.0142857142857142,76.61428571428571,0.013238858847659891,industrial_1760_1840
1765,sesquiannual,0.014285714285714285,76.61428571428571,0.00018646280067126608,industrial_1760_1840
1765,triennial,1.0142857142857142,76.61428571428571,0.013238858847659891,industrial_1760_1840
1766,annual,74.47142857142858,148.61428571428573,0.5011054503508603,industrial_1760_1840
1766,biennial,0.04285714285714286,148.61428571428573,0.0002883783523983466,industrial_1760_1840
1766,half_year,15.2,148.61428571428573,0.10227818898394693,industrial_1760_1840
1766,one_off,58.857142857142854,148.61428571428573,0.396039603960396,industrial_1760_1840
1766,quadrennial,0.014285714285714285,148.61428571428573,9.612611746611554e-05,industrial_1760_1840
1766,sesquiannual,0.014285714285714285,148.61428571428573,9.612611746611554e-05,industrial_1760_1840
1766,triennial,0.014285714285714285,148.61428571428573,9.612611746611554e-05,industrial_1760_1840
1767,annual,102.97142857142858,282.6142857142857,0.36435323257342167,industrial_1760_1840
1767,biennial,22.042857142857144,282.6142857142857,0.07799625941464895,industrial_1760_1840
1767,half_year,20.7,282.6142857142857,0.07324470504979022,industrial_1760_1840
1767,multi_year,8.5,282.6142857142857,0.03007632816054188,industrial_1760_1840
1767,one_off,114.85714285714286,282.6142857142857,0.4064095435474903,industrial_1760_1840
1767,quadrennial,1.5142857142857142,282.6142857142857,0.005358135773138553,industrial_1760_1840
1767,quinquennial,0.5,282.6142857142857,0.0017691957741495224,industrial_1760_1840
1767,sesquiannual,4.014285714285714,282.6142857142857,0.014204114643886165,industrial_1760_1840
1767,triennial,7.514285714285714,282.6142857142857,0.02658848506293282,industrial_1760_1840
1768,annual,51.97142857142857,149.61428571428573,0.34736942614341637,industrial_1760_1840
1768,biennial,10.042857142857143,149.61428571428573,0.06712498806454692,industrial_1760_1840
1768,half_year,14.7,149.61428571428573,0.09825264967058148,industrial_1760_1840
1768,multi_year,6.5,149.61428571428573,0.04344504917406664,industrial_1760_1840
1768,one_off,55.857142857142854,149.61428571428573,0.37334097202329797,industrial_1760_1840
1768,quadrennial,1.5142857142857142,149.61428571428573,0.010121264203189153,industrial_1760_1840
1768,quinquennial,0.5,149.61428571428573,0.003341926859543588,industrial_1760_1840
1768,sesquiannual,2.0142857142857142,149.61428571428573,0.01346319106273274,industrial_1760_1840
1768,triennial,6.514285714285714,149.61428571428573,0.043540532798625034,industrial_1760_1840
1769,annual,0.4714285714285714,1.6142857142857143,0.2920353982300885,industrial_1760_1840
1769,biennial,0.04285714285714286,1.6142857142857143,0.02654867256637168,industrial_1760_1840
1769,half_year,0.19999999999999998,1.6142857142857143,0.1238938053097345,industrial_1760_1840
